BGGId,Rating,Username
160658,1.0,OGRussHood
160868,6.2,Savage_Collection
160868,6.0,tuckerotl
160868,5.0,Michael_Olsen
160868,4.0,Geeken
160871,7.7,Walt Mulder
160871,7.0,jancis
160871,7.0,RUSH_Rocks
160871,6.66,Geeken
160871,6.5,Nap16
160871,6.0,airjudden
160871,6.0,MAAL
160871,5.5,twheeler1961
160871,4.0,smacphee
160950,8.0,Lawster
161126,5.0,ankhx
161126,1.0,Gamer33
161743,6.0,Nap16
161206,6.66,hariseldoncwb
161528,3.0,Geeken
161600,8.0,sdiberar
161600,6.0,breakmanynecks
161600,5.5,mnb20319
161682,9.0,Lawrence Hung
161682,8.0,vindex
161682,5.0,FRANCONY robin
161682,4.0,lacm
161720,4.0,rmjordan
161726,8.0,smacphee
161726,8.0,Tifast
161726,6.0,cuzzle
161726,5.0,breakmanynecks
161726,1.0,ankhx
162888,7.8,wwdc
162888,4.0,Geeken
162915,7.0,fake
162915,6.5,dbarbaglia
162915,5.0,Florian Sohns
162915,1.0,Largovos
164600,3.0,Geeken
164300,2.0,Geeken
164339,6.0,punkin312
164339,3.0,william4192
164428,6.5,Lawster
164829,2.5,DeviantMagick
164838,5.0,Geeken
164838,5.0,Odinatos
165189,7.0,fiorevita
165189,5.0,Boromir1983
165189,5.0,leffe dubbel
165189,4.0,cactusse
164202,2.0,Savage_Collection
164190,8.0,zaarin7
164190,7.0,Tormenta
164190,7.0,nanobastaddo
162974,2.0,Geeken
163062,9.0,marcocim
163062,6.0,FRANCONY robin
163062,4.5,Janon
163255,9.0,marcocim
163255,7.3,Walt Mulder
163255,7.0,Christianv
163263,6.0,roberious
163263,5.0,smacphee
163263,4.0,Geeken
163319,9.0,dakerr
163319,6.0,NerdBoy_
163319,4.0,lacm
163319,3.0,Pete Atack
164187,7.0,Tormenta
164187,7.0,DukeofChutney
164187,6.0,PzVIE
164187,6.0,revshafer
164187,5.0,smacphee
163724,3.8,naarnold
163724,2.0,himokl
163908,6.66,Geeken
163957,4.0,TomVasel
163957,3.0,Geeken
163957,3.0,oldgoat3769967
163963,7.5,Florian Sohns
163963,7.0,TomVasel
163963,7.0,Linvala
163963,6.5,oldgoat3769967
163963,6.0,juuzzom
163963,5.0,wellevorkanagawa
163963,4.0,Hessu68
164010,5.0,charlest
164010,4.44,Geeken
164022,8.0,oldgoat3769967
164022,7.0,Tormenta
164022,7.0,YellowStapler
164022,6.0,MAAL
164022,5.0,PSIM2
164022,5.0,breakmanynecks
164059,10.0,Boromir1983
164059,9.0,Demagoge
164059,8.0,Rikmaster
164059,7.0,Czechfan
164059,7.0,PMartinezR
164059,6.0,ankhx
107811,6.0,Peerchen
107811,5.0,Arkeo
107811,4.0,Florian Sohns
107811,3.0,fake
107703,8.0,hannon
107703,7.0,Lawrence Hung
107703,7.0,Rikmaster
107703,7.0,pierfederico
107703,7.0,nsevaux
107703,7.0,Molly may
34296,6.0,kneumann
34296,5.5,punkin312
34296,4.0,larryjrice
35312,4.0,SeanXor
35354,6.0,Tycho
35354,6.0,PBrennan
35354,5.0,larryjrice
35354,4.5,william4192
35354,4.0,Dathkadan
35371,6.0,altair79
35371,5.0,Julio_Alberto
35371,5.0,ilogico
35371,3.0,natx17
35457,9.0,zaarin7
35457,8.0,Lawrence Hung
35457,8.0,dakerr
35457,7.0,yetima
35466,7.0,Hopalong
35466,6.0,Rikmaster
35466,5.0,Orcoteuthis
35466,4.0,Eric Ridley
35481,7.0,TomVasel
35481,7.0,akapastorguy
35481,7.0,FC Dynamo Turbine
35481,6.5,Walt Mulder
35481,6.0,kathuna
35481,5.0,andersed
35481,5.0,Monkey9485
35481,4.0,kiwols
35481,3.0,Khexhu
35499,6.5,Rikmaster
35499,5.0,Nap16
35635,5.5,prd1982
34655,5.5,pietlavens
34655,4.0,FC Dynamo Turbine
34655,3.0,Monkey9485
34310,7.0,Lawrence Hung
34310,6.0,dakerr
34310,5.0,Noel Wright
34310,5.0,melau
34310,5.0,FRANCONY robin
34311,7.0,andersed
34311,7.0,Lawrence Hung
34311,6.0,Noel Wright
34311,6.0,marcocim
34311,5.0,djberg96
34374,6.0,TomVasel
34374,6.0,oldgoat3769967
34374,5.0,boxoftricks_13
34374,5.0,Lawster
34381,8.0,akapastorguy
34381,6.0,TomVasel
34381,6.0,kathuna
34381,5.5,fnord23
34381,5.0,Yacoff
34381,5.0,oldgoat3769967
34383,8.0,fake
34383,6.5,Florian Sohns
34383,5.0,rseater
34383,5.0,kathuna
34383,4.0,Khexhu
34383,4.0,ddash
34403,10.0,Lawrence Hung
34403,8.0,Rikmaster
34403,7.0,ftstevens
34403,7.0,Nap16
34575,5.0,evingerm@epix.net
34692,7.5,hauwech
34692,7.0,HilkMAN
34692,7.0,kystas
34692,6.5,Nap16
34692,6.0,FC Dynamo Turbine
34692,6.0,Kosmonaut
34692,6.0,barber
34692,6.0,DerSchroeder
34692,5.0,Dathkadan
34692,5.0,kathuna
34692,4.0,Laboworker
34713,7.0,dakerr
34713,7.0,FRANCONY robin
34713,6.5,Nap16
34825,4.0,oldgoat3769967
34866,4.0,roptro
34866,3.0,loopoocat
34890,5.0,gallid
34933,5.0,TomVasel
34933,3.0,crimescene
34933,3.0,OGRussHood
34974,3.0,Lochi
35658,6.0,Nap16
35658,5.5,n_and
35661,6.0,TomVasel
35661,6.0,HilkMAN
35661,6.0,Kroupflecken
35661,6.0,kathuna
35661,2.0,Geeken
36431,6.0,Nap16
36510,7.0,p4warrior
36510,5.0,dougadamsau
36538,6.0,Jorge Saavedra
36604,8.0,vindex
36604,7.0,Rikmaster
36604,7.0,grimsmirk
36604,7.0,PSIM2
36604,6.0,breakmanynecks
36650,6.0,ddash
36650,5.0,kathuna
36650,4.0,FC Dynamo Turbine
36650,4.0,Pfluftl
36674,9.0,sdiberar
36674,7.0,phorment
36674,6.5,mcpranno
36687,6.7,Eric Ridley
36698,7.5,vindex
36698,7.0,zaarin7
36698,7.0,phersu
36698,7.0,Historix
36698,6.0,PzVIE
36698,5.0,pierfederico
36698,5.0,MAAL
35676,6.0,TomVasel
35676,6.0,Kroupflecken
35676,6.0,kathuna
35676,5.0,HilkMAN
35676,4.0,fake
35676,4.0,Kether1983
36232,4.5,tuckerotl
36232,3.0,mcpranno
36232,2.0,metelo
35813,8.0,fake
35813,7.0,TomVasel
35813,7.0,Florian Sohns
35813,7.0,crimescene
35813,7.0,oldgoat3769967
35813,6.0,kathuna
35813,5.5,Nap16
35813,5.0,HilkMAN
35813,4.0,Katzula
35901,6.0,gimli043
35901,6.0,kathuna
35901,6.0,crimescene
35901,4.0,woodnoggin
35934,6.0,Drpretorios
35934,5.0,evingerm@epix.net
36225,7.5,Walt Mulder
36225,4.5,tuckerotl
36225,3.5,mcpranno
36228,7.1,corkysru
36228,6.0,skslotten
36228,2.0,metelo
36234,6.0,larryjrice
36234,5.5,skslotten
36380,7.0,Jofarin
36380,5.0,Prometeo
36380,5.0,khronosTdG
36380,5.0,kathuna
36380,4.5,mcpranno
36380,3.0,Geeken
36238,6.0,skslotten
36238,4.0,jmdsplotter
36238,3.0,fake
36250,6.0,Nap16
36250,6.0,oldgoat3769967
36250,4.0,himokl
36250,3.0,dancingdanslc
36299,6.0,RedMonkeyBoy
36299,5.0,airjudden
36299,4.0,akapastorguy
36299,4.0,oldgoat3769967
36332,8.0,dakerr
36332,7.0,Walt Mulder
36332,6.5,Nap16
36333,6.5,Bixby
36333,3.0,yendi57
36366,8.0,Ottawa_Sens
36366,8.0,RUSH_Rocks
36373,7.0,PBrennan
36373,6.75,Moose_Head
36373,6.5,evilandy
36373,6.0,Kosmonaut
36373,6.0,fake
36373,6.0,rplea
36373,6.0,Hessu68
36373,5.5,TomVasel
36373,5.0,Galerius
36373,5.0,barber
36373,5.0,kystas
34305,8.0,breakmanynecks
34305,6.9,grimsmirk
34305,6.0,Osbad
34291,5.0,jueja
34291,5.0,ProfessorChaos
32742,4.0,Belevoix
32784,6.0,crimescene
32784,3.7,rjgomes
32784,3.0,Nap16
32784,3.0,fizzle
32789,4.0,fake
32789,1.75,Orphebus
32794,6.8,naarnold
32794,6.0,OGRussHood
32821,8.0,Nap16
32821,7.0,Rikmaster
32828,5.5,dwrigley
32922,7.5,Florian Sohns
32922,6.0,CharlieWonka
32922,6.0,acidshampoo
32922,6.0,ddash
32922,5.0,Eric Ridley
32922,5.0,Kweevnidny
32922,5.0,rotilio
33023,7.0,PzVIE
33023,7.0,OGRussHood
33023,4.9,naarnold
33023,2.0,JasonSaastad
33086,7.0,Historix
33086,6.5,Nap16
33086,6.0,pierfederico
33086,6.0,dakerr
33086,6.0,Molly may
33086,5.0,Tormenta
33125,6.0,fake
33125,6.0,Florian Sohns
33125,3.0,oldgoat3769967
33157,7.0,Walt Mulder
33157,6.5,oldgoat3769967
33157,5.0,cbazler
33157,4.0,GeorgeOP
32684,5.0,Nap16
32684,5.0,OGRussHood
32684,3.0,Yacoff
32150,7.0,Rikmaster
32150,7.0,leffe dubbel
32150,5.0,Yacoff
32150,5.0,breakmanynecks
32187,6.0,TomVasel
32187,6.0,Khexhu
32187,6.0,kathuna
32224,4.0,JasonSaastad
32324,5.0,ankhx
32598,7.0,wellevorkanagawa
32598,4.0,hauwech
32365,6.0,PMartinezR
32365,5.0,vindex
32365,5.0,breakmanynecks
32414,8.0,7-Brainbug
32414,7.0,gonzo104
32414,7.0,wellevorkanagawa
32414,5.0,Docrene
32415,5.0,kathuna
32428,7.5,rayzg
32428,7.0,rosco83
32444,7.0,Peter The Rat
32444,6.0,barber
32444,6.0,kathuna
32444,5.5,Florian Sohns
32444,5.0,oskari
32444,5.0,Kosmonaut
32444,4.0,fake
32444,4.0,kystas
32450,6.0,kystas
32450,5.0,Kosmonaut
32450,5.0,barber
32450,5.0,kathuna
32450,4.0,FC Dynamo Turbine
32450,4.0,oldgoat3769967
32464,6.0,csugioka
32464,3.0,himokl
33845,8.0,Pfluftl
34065,6.0,cfarrell
34065,6.0,rmjordan
34065,5.8,naarnold
34065,4.0,himokl
34091,5.0,ottobre31
34091,4.9,naarnold
34118,4.0,Ryan Keane
34129,3.0,Hessu68
34129,2.0,Zebigboss
34129,1.0,OGRussHood
34207,7.0,oldgoat3769967
34207,6.5,Boromir1983
34207,6.0,TomVasel
34207,6.0,charlest
34207,6.0,verandi
34218,6.7,stormseeker75
34218,3.0,Arkeo
33799,6.0,Monkey9485
33799,5.0,Michael Becker
33799,3.5,Hessu68
33799,2.0,TaliaIsabelle
33799,1.0,PBrennan
33292,2.7,naarnold
33383,5.0,Eric Ridley
33383,5.0,Kosmonaut
33414,7.0,akapastorguy
33414,7.0,ifalunch
33414,7.0,kathuna
33414,6.0,william4192
33414,5.0,FC Dynamo Turbine
33414,3.0,Monkey9485
33418,5.0,PzVIE
33418,2.0,DeviantMagick
33421,4.56,Geeken
33421,4.0,alanB
33421,4.0,mcpranno
33541,7.0,pascalh
33595,5.0,TrentonTron
33782,8.0,crimescene
33782,4.0,loopoocat
33782,2.0,Kosmonaut
33782,2.0,barber
33782,1.0,gustav_henck
33614,5.0,SeanXor
33614,4.0,Abiteacher
33614,3.0,oldgoat3769967
33614,2.0,TomVasel
33623,5.0,DerSchroeder
33623,5.0,wellevorkanagawa
33623,5.0,kathuna
33623,4.0,loopoocat
33623,2.5,Rollon_Stonecrusher
33623,2.0,hairyarsenal
33625,4.0,jcd2001es
33664,8.0,Molly may
33664,7.0,Nap16
33664,7.0,marcocim
33664,7.0,pierfederico
33664,7.0,Historix
33664,6.0,breakmanynecks
33664,5.0,Tormenta
33692,6.0,Nap16
33692,2.0,rseater
33779,6.0,cuzzle
33779,6.0,Firedrake
39549,3.0,TheLudoquist
39636,6.0,oskari
39636,5.0,Hessu68
39636,3.0,kystas
39663,9.0,fenyan
39663,8.0,phersu
39663,7.0,dougadamsau
39663,6.5,grimsmirk
39663,6.0,arde_otra_vez
39663,5.0,Yacoff
39663,5.0,smacphee
39663,5.0,breakmanynecks
39708,6.0,PSIM2
39745,9.0,Molly may
39745,7.0,zaarin7
39745,6.0,pierfederico
39745,6.0,dakerr
39745,6.0,Nap16
39745,5.0,FRANCONY robin
39778,3.5,roptro
39786,7.0,navhogan
39998,8.0,diock20
39998,6.0,Nap16
39998,5.0,stormseeker75
39998,4.0,rseater
39998,4.0,himokl
40006,9.0,Monkey9485
40006,7.0,Khexhu
40006,6.0,kathuna
40006,5.0,FC Dynamo Turbine
39545,9.0,marcocim
39545,8.0,Lawrence Hung
39545,7.0,Gareth00Simon
39545,6.5,Nap16
39545,6.0,masama
39545,6.0,PMartinezR
39545,6.0,Molly may
39545,5.0,pierfederico
39545,5.0,MAAL
39545,1.0,Tormenta
39193,7.0,Peter The Rat
39193,6.0,barber
39193,6.0,khronosTdG
39193,6.0,kathuna
39193,5.0,hauwech
39193,4.0,FC Dynamo Turbine
39193,3.5,BudsBalkan
39193,3.0,kystas
39193,3.0,Kosmonaut
39252,6.0,TomVasel
39252,5.5,oldgoat3769967
39252,4.0,OGRussHood
39252,3.0,punkin312
39276,7.0,Monkey9485
39276,6.0,akapastorguy
39276,6.0,kathuna
39276,5.0,oskari
39276,4.0,Sintonic
39276,4.0,Hessu68
39278,7.0,FRANCONY robin
39278,6.0,vindex
39278,5.0,breakmanynecks
39279,7.0,FRANCONY robin
39279,6.0,vindex
39279,5.0,breakmanynecks
39527,7.0,TomVasel
39527,7.0,juuzzom
39527,7.0,ddash
39389,6.0,Pfluftl
39389,5.0,kathuna
39389,4.0,Monkey9485
39389,4.0,Kether1983
39389,1.0,Ryan Keane
39426,8.0,wayneb69
39426,7.5,LOEF
39426,7.0,Lawrence Hung
39426,7.0,zaarin7
39431,2.0,aralias1
39435,7.0,RedMonkeyBoy
39435,5.0,evingerm@epix.net
39435,4.0,corkysru
39451,7.0,Motorkopf
39451,7.0,gonzo104
39451,7.0,fake
39451,7.0,Kroupflecken
39451,3.0,boxoftricks_13
39515,6.0,RyanThibault
40102,8.0,Lawrence Hung
40102,8.0,Molly may
40102,8.0,nsevaux
40102,7.0,dakerr
40102,7.0,lroces1969
40102,7.0,Historix
40102,6.0,FRANCONY robin
40102,5.0,breakmanynecks
40171,7.0,Peerchen
40171,5.0,fnord23
40804,4.9,Eric Ridley
40804,4.0,deathrayoperator
40804,4.0,himokl
40804,3.0,RedMonkeyBoy
40804,1.0,dazel97
40808,4.0,Shnik
40938,5.5,william4192
40938,5.0,Culkasi
40943,3.0,dancingdanslc
40774,7.0,Florian Sohns
40774,7.0,Jofarin
40774,6.0,jogosdomundo
40774,4.5,HilkMAN
41065,6.5,jancis
41065,6.0,unittype
41065,5.0,Rollon_Stonecrusher
41065,4.0,PzVIE
41065,4.0,jmdsplotter
41068,3.0,akapastorguy
41068,1.0,OGRussHood
41152,5.2,fnord23
41152,5.0,akapastorguy
41152,4.0,Hessu68
41189,5.0,akapastorguy
41189,5.0,Hessu68
41189,5.0,Yacoff
41189,3.0,andersed
41189,2.0,william4192
40803,7.0,Nap16
40803,6.0,sdiberar
40767,3.0,KrazyKatz
40767,2.0,boxoftricks_13
40385,8.0,Lawrence Hung
40385,8.0,marcocim
40385,7.0,RUSH_Rocks
40385,6.0,Noel Wright
40385,6.0,Blastpop
40385,5.0,melau
40386,5.0,evingerm@epix.net
40386,4.0,himokl
40386,2.2,Eric Ridley
40388,4.0,Desert_Witch
40433,3.0,Arkeo
40653,8.0,TomVasel
40653,7.0,akapastorguy
40653,7.0,oldgoat3769967
40653,6.0,Vexatious
40657,6.0,TomVasel
40657,5.0,Nap16
39145,6.0,oskari
39145,5.5,Hessu68
39145,5.0,cuzzle
39145,5.0,OGRussHood
39145,4.5,fnord23
39145,4.0,Koert
39145,4.0,kystas
39145,4.0,Kosmonaut
39145,4.0,Sintonic
39145,3.0,larryjrice
39145,3.0,barber
39104,7.0,ddash
39104,6.0,DerSchroeder
39104,5.0,FC Dynamo Turbine
39104,5.0,PBrennan
39089,8.0,Koert
39089,7.0,pietlavens
39089,7.0,Be4tngU
39089,4.0,loopoocat
39089,3.0,PzVIE
37490,4.0,Gregarius
37490,4.0,Spiderman_
37497,1.0,Ossi_Toivonen
37592,9.0,pascalh
37592,7.0,pierfederico
37592,6.0,FRANCONY robin
37592,6.0,vindex
37698,7.0,beorthulf
37718,7.5,SeanXor
37731,7.0,oldgoat3769967
37731,5.5,pietlavens
37731,5.0,Nap16
37770,7.0,fiorevita
37770,6.0,pyrytus
37770,5.0,ddash
37847,4.5,Nap16
37847,4.0,akapastorguy
37847,4.0,evingerm@epix.net
37849,1.0,OGRussHood
37854,6.0,Kroupflecken
37854,6.0,Handballer
37854,3.0,crimescene
37854,2.0,himokl
37444,8.0,KidDetective
37444,7.0,william4192
37444,6.0,larryjrice
37444,6.0,crimescene
37444,4.56,Geeken
37444,4.0,jmdsplotter
37423,5.0,Zebigboss
37423,4.0,despelletjesvrienden
37401,4.5,naarnold
37401,4.0,jmdsplotter
37401,4.0,himokl
36993,7.0,Koert
36993,7.0,oldgoat3769967
36993,6.5,TomVasel
36993,6.0,Eric Ridley
37059,7.5,stormseeker75
37059,1.0,rayzg
37127,4.3,naarnold
37127,4.0,himokl
37142,8.0,nsevaux
37142,7.0,Historix
37142,6.5,Nap16
37142,6.0,dakerr
37142,5.0,mcpranno
37142,4.0,pierfederico
37142,4.0,MAAL
37224,5.0,Remirath
37224,1.0,Tormenta
37267,6.0,rmjordan
37307,7.0,pietlavens
37307,7.0,Monkey9485
37307,6.0,kathuna
37307,5.0,FC Dynamo Turbine
37370,6.0,stormseeker75
37392,8.0,marcocim
37392,7.5,Rikmaster
37392,7.0,Lawrence Hung
37392,7.0,sdiberar
37392,6.0,mcpranno
38784,8.0,t80u
38784,7.0,general hoth
38784,6.5,Walt Mulder
38784,6.0,JimWesterfield
38824,8.0,Molly may
38824,7.0,sdiberar
38824,7.0,Lawrence Hung
38824,7.0,YosT
38824,7.0,Nap16
38824,5.0,pierfederico
38824,5.0,Noel Wright
38824,5.0,marcocim
38824,4.0,MAAL
38825,7.0,Lawrence Hung
38825,7.0,pierfederico
38825,7.0,MAAL
38825,7.0,Nap16
38825,7.0,marcocim
38825,6.0,Noel Wright
38825,6.0,DukeofChutney
38825,3.0,Andy Parsons
38826,7.0,Lawrence Hung
38826,7.0,Nap16
38826,6.0,Noel Wright
38826,5.0,melau
38826,5.0,marcocim
38826,2.0,FRANCONY robin
38828,8.0,marcocim
38828,7.0,Lawrence Hung
38828,6.0,melau
38828,6.0,Noel Wright
38828,6.0,nsevaux
38828,5.0,pierfederico
38828,5.0,Andy Parsons
38829,8.0,Lawrence Hung
38829,8.0,zaarin7
38829,7.0,marcocim
38829,7.0,oldgoat3769967
38829,6.0,Noel Wright
38836,8.0,Lawrence Hung
38836,7.0,dakerr
38836,7.0,yetima
38836,7.0,nsevaux
38836,7.0,Historix
38836,7.0,lroces1969
38836,6.0,djberg96
38836,6.0,Molly may
38763,7.8,Walt Mulder
38763,7.0,leffe dubbel
38763,5.0,breakmanynecks
38763,3.0,arde_otra_vez
38881,7.5,Julio_Alberto
38881,7.0,vindex
38881,7.0,natx17
38881,7.0,ftstevens
38929,7.0,Peerchen
38929,7.0,kneumann
38991,6.0,rseater
38991,6.0,TomVasel
38991,6.0,tmgd
38991,5.6,Orphebus
38991,5.0,oldgoat3769967
39087,3.0,rseater
38476,6.0,Nap16
38476,5.5,TomVasel
38476,5.0,Joe Casadonte
38476,5.0,oldgoat3769967
38476,4.0,DeviantMagick
38476,4.0,fake
38263,6.0,Imscar
38299,6.0,vindex
38299,6.0,FRANCONY robin
38331,7.0,fake
38331,6.0,mwawra
38331,6.0,HilkMAN
38331,6.0,kathuna
38464,7.0,Kweevnidny
38464,6.0,Spiderman_
38464,5.0,khronosTdG
38464,4.0,mwawra
38464,3.0,fake
38464,3.0,Florian Sohns
38524,8.0,Thesp
38524,7.77,Geeken
38524,7.75,7-Brainbug
38524,7.5,Florian Sohns
38524,7.0,Monkey9485
38524,6.0,Challst
38524,6.0,TomVasel
38524,6.0,DerSchroeder
38524,5.0,FC Dynamo Turbine
38524,5.0,oldgoat3769967
38524,4.0,kiwols
38524,3.0,mcpranno
38665,5.0,ddash
38702,6.5,SeanXor
38702,5.5,Nap16
38702,5.0,crimescene
26157,7.0,HilkMAN
26157,6.0,acidshampoo
26157,4.5,Hessu68
26157,3.0,fake
26163,6.0,Kweevnidny
26163,3.0,t80u
26163,3.0,oskari
26163,3.0,Hessu68
26163,2.0,fizzle
26163,1.0,loopoocat
26163,1.0,despelletjesvrienden
26204,6.0,Handballer
26204,5.0,Kroupflecken
26204,5.0,kathuna
26204,4.0,Mobby
26204,3.0,fake
26204,2.0,ddash
26244,6.0,jogosdomundo
26244,5.0,kathuna
26305,9.0,smacphee
26306,6.5,Nap16
26349,5.0,ankhx
26486,8.0,pascalh
26540,8.0,vindex
26540,7.3,Walt Mulder
26540,5.5,mcpranno
26540,4.0,MAAL
26540,2.0,nsevaux
25992,10.0,Molly may
25992,8.0,marcocim
25992,7.0,ftstevens
25992,7.0,oldgoat3769967
25992,6.0,Noel Wright
25992,6.0,Nap16
25992,5.0,pierfederico
25992,4.0,MAAL
25992,2.5,Pete Atack
25986,6.0,OGRussHood
25986,4.5,Maggit333
25991,9.0,Molly may
25991,6.0,Noel Wright
25991,6.0,oldgoat3769967
25991,5.0,MAAL
25991,4.5,Pete Atack
25991,4.0,andersed
25994,8.0,marcocim
25994,7.0,andersed
25994,7.0,Noel Wright
25994,7.0,dakerr
25999,7.0,Handballer
26017,7.0,Acciaccatura
26017,4.0,TomVasel
26052,7.0,acidshampoo
26052,6.0,khronosTdG
26052,3.0,sciacca77
26067,6.0,piotrsmu
26067,5.0,GrzeL
26560,5.0,Tormenta
26560,5.0,PMartinezR
26560,4.0,Bryan_Fury
26563,7.0,mcl020
26563,7.0,LUMA78
26563,6.0,Raldake
26563,6.0,bart_b
26563,2.0,fake
26578,5.0,TMJJS
26578,5.0,DeviantMagick
26956,3.0,oldgoat3769967
26986,5.0,Arkeo
27007,7.0,Lawrence Hung
27007,7.0,dakerr
27007,7.0,Historix
27007,6.5,mcpranno
27007,5.0,natx17
27007,5.0,breakmanynecks
27007,5.0,nsevaux
27127,7.5,LOEF
27127,7.0,lroces1969
27127,7.0,lacm
27181,5.0,enzian1
27181,2.0,PoisonKiwi
27181,2.0,wellevorkanagawa
27296,6.0,PoisonKiwi
27296,1.0,jcd2001es
26945,8.0,Tormenta
26945,8.0,uscaucasus
26945,8.0,WildChild82
26945,7.8,Walt Mulder
26945,7.0,yetima
26945,7.0,vindex
26945,6.0,yetima
26945,6.0,jerrygroen
27322,2.0,jmdsplotter
27322,2.0,himokl
27322,2.0,OGRussHood
27336,8.0,CharlieWonka
27336,7.0,TomVasel
27336,6.3,pietlavens
27336,5.0,PzVIE
27336,3.5,Florian Sohns
27339,5.0,breakmanynecks
27359,8.0,roberious
27359,6.0,breakmanynecks
27388,8.0,fake
27388,7.5,Florian Sohns
27388,7.0,TomVasel
27388,6.5,oldgoat3769967
27388,6.0,Kroupflecken
27388,6.0,kathuna
26920,6.0,oldgoat3769967
26920,5.0,Nap16
26920,5.0,breakmanynecks
26920,4.0,himokl
26920,2.0,dancingdanslc
26617,4.0,naarnold
26617,3.0,RedMonkeyBoy
26635,6.0,rseater
26692,7.0,Peter The Rat
26692,6.0,boxoftricks_13
26692,6.0,Goldhund
26692,5.0,jmdsplotter
26700,6.5,EscaperoomAlkmaar
26700,4.5,Zebigboss
26700,4.0,SilverDrake
26700,3.8,naarnold
26700,2.0,himokl
26729,4.0,kathuna
26768,5.0,Be4tngU
26768,2.0,Koert
26786,3.0,loopoocat
26855,7.0,breakmanynecks
26918,8.0,xrubio
26918,5.0,Pete Atack
25871,4.0,Spiderman_
27460,5.0,OGRussHood
27460,5.0,oldgoat3769967
27460,4.0,JasonSaastad
27460,3.4,naarnold
25795,6.0,khronosTdG
25795,6.0,kathuna
24754,4.0,TomVasel
24794,6.0,Peerchen
24794,6.0,hauwech
24794,5.0,gonzo104
24794,5.0,kathuna
24794,3.0,Pfluftl
24857,5.0,Nap16
24857,5.0,OGRussHood
24901,6.0,Peter The Rat
24901,4.0,Hessu68
24901,1.0,Monkey9485
24447,6.0,TomVasel
24447,5.0,Be4tngU
24447,4.0,oldgoat3769967
24443,4.0,tmgd
24443,4.0,rseater
24079,7.5,dilago
24079,5.75,jmdsplotter
24079,2.0,jean27
24110,4.0,rossum
24137,4.5,Nap16
24137,3.8,naarnold
24137,2.0,himokl
24142,2.0,himokl
24249,3.1,naarnold
24249,3.0,Hessu68
24249,2.0,OGRussHood
24249,1.0,dazel97
24267,7.0,Kweevnidny
24323,5.0,cmicha
24323,2.0,JasonSaastad
24323,1.0,rseater
24325,7.0,Blastpop
24325,7.0,Historix
24325,6.5,nsevaux
24325,6.0,dakerr
24325,3.0,cfarrell
24373,5.5,mcpranno
24923,3.0,dancingdanslc
24969,5.0,csugioka
24977,6.0,khronosTdG
25526,4.5,Nap16
25526,3.8,naarnold
25448,6.0,rayzg
25461,6.0,Nap16
25461,6.0,crimescene
25469,6.2,alleserik
25469,6.0,pietlavens
25469,6.0,ddash
25469,6.0,kathuna
25469,5.0,Florian Sohns
25469,5.0,khronosTdG
25469,4.0,FC Dynamo Turbine
25469,3.0,Laryllan
25469,2.0,fake
25475,5.0,toniemn
25475,5.0,CharlieWonka
25475,2.0,Shakar
25476,7.0,dakerr
25476,5.0,breakmanynecks
25477,7.0,dakerr
25477,5.0,breakmanynecks
25479,7.0,dakerr
25479,5.0,breakmanynecks
25479,4.0,loopoocat
25313,7.5,HilkMAN
25313,6.5,7-Brainbug
25627,5.5,TMJJS
25628,9.0,fiorevita
25628,7.0,RockyMountainNavy
25628,7.0,Rikmaster
25628,5.0,NerdBoy_
25628,4.0,AgentAnderson
25665,7.0,Lawrence Hung
25665,7.0,Walt Mulder
25665,5.0,mcpranno
25665,3.0,melau
25754,6.0,Viva
25754,5.5,EscaperoomAlkmaar
25754,5.0,evingerm@epix.net
25754,4.0,kystas
25789,6.0001,corkysru
25789,5.0,evingerm@epix.net
25789,2.0,Eric Ridley
25789,1.0,RedMonkeyBoy
24994,7.0,Condompete
24994,7.0,nsevaux
24994,6.0,pierfederico
24994,6.0,dakerr
24994,5.0,FRANCONY robin
25014,8.0,leffe dubbel
25014,7.5,vindex
25014,7.5,Walt Mulder
25014,7.0,marcocim
25014,5.0,phorment
25014,4.0,sdiberar
25045,7.0,rossum
25045,6.0,andersed
25045,6.0,Orcoteuthis
25045,4.0,JasonSaastad
25045,2.0,rseater
25302,8.0,hannon
25302,6.0,vindex
25302,5.0,breakmanynecks
25188,5.0,mwawra
25188,5.0,loopoocat
25188,4.0,Orcoteuthis
25188,4.0,kathuna
25188,3.0,Hessu68
25188,1.0,fake
25223,6.0,vindex
25229,5.0,vindex
25246,8.0,janus
25246,8.0,LUMA78
25246,7.0,Wolfshade
25246,6.0,Eric Ridley
25246,6.0,khronosTdG
25248,4.0,Hessu68
25270,7.0,crimescene
25270,5.0,kathuna
25270,4.0,Hessu68
25271,5.0,loopoocat
25271,4.0,fake
30286,6.0,fake
30286,6.0,Florian Sohns
30286,5.0,JoSch
30286,5.0,jmdsplotter
30334,6.0,CrazyCod
30335,2.0,PBrennan
30335,2.0,meewarwoowoo
30438,7.0,fake
30456,4.0,loopoocat
30456,2.0,TheLudoquist
30723,7.0,7-Brainbug
30723,5.0,S3ppl
30723,5.0,kathuna
30723,2.0,Monkey9485
30838,5.0,rayzg
30838,4.0,pietlavens
30838,3.0,fake
30838,3.0,Shakar
30852,7.0,oldgoat3769967
30896,6.5,hauwech
30896,6.0,Kroupflecken
30896,6.0,rplea
30896,6.0,Kosmonaut
30896,5.0,fake
